"outcome","income_group","year","rate","stderr","lb","ub"
"telehealth","<100% FPL",2023,0.269227465090641,0.0110183566646708,0.248350640121594,0.291339166436427
"telehealth","<100% FPL",2024,0.223974716449954,0.00984810386965737,0.205126925919962,0.243664588931046
"telehealth","100–199% FPL",2020,0.334605059784811,0.011996222280491,0.311790017776309,0.358499139730749
"telehealth","100–199% FPL",2021,0.341488314233856,0.00864490387702983,0.324533822718387,0.358331033565989
"telehealth","100–199% FPL",2022,0.276505628658914,0.00842931178917388,0.260128178933512,0.293050695489231
"telehealth","100–199% FPL",2023,0.23765932266874,0.00772534048237555,0.222436739089668,0.25307887874504
"telehealth","100–199% FPL",2024,0.218398541233543,0.00772526248712644,0.203540640582441,0.233818715277083
"telehealth","200–299% FPL",2020,0.316670667768862,0.0116303454880036,0.294289143292608,0.339883792349119
"telehealth","200–299% FPL",2021,0.357529972065161,0.00910968455825849,0.339783895508495,0.3753339981858
"telehealth","200–299% FPL",2022,0.28874307310357,0.00899158082338296,0.271571817609015,0.306534739698348
"telehealth","200–299% FPL",2023,0.250419181789768,0.00780336949312294,0.235496902086715,0.265755818732061
"telehealth","200–299% FPL",2024,0.227700907283835,0.007471050984718,0.213472822057485,0.242468862359017
"telehealth","300–399% FPL",2020,0.331311077041783,0.0132783662544056,0.306067645138616,0.357387068471061
"telehealth","300–399% FPL",2021,0.382596351805331,0.0102720701639308,0.362481652723908,0.402819351682282
"telehealth","300–399% FPL",2022,0.285422481234167,0.00904921936732243,0.267619429164451,0.303288199429867
"telehealth","300–399% FPL",2023,0.248551304707594,0.00875710116748135,0.231760933920184,0.266131266596449
"telehealth","300–399% FPL",2024,0.258643680353135,0.00852853479404901,0.241803579599853,0.275537910064152
"telehealth","400-499% FPL",2020,0.312879092809238,0.0131077881842632,0.287623490888732,0.338709409304716
"telehealth","400-499% FPL",2021,0.378775097324319,0.0108478886632193,0.357840062999388,0.40055839731083
"telehealth","400-499% FPL",2022,0.309583276970878,0.0106477335569261,0.288991810741889,0.330993034202777
"telehealth","400-499% FPL",2023,0.26104233952328,0.00919743848576968,0.24317682118587,0.27917311430879
"telehealth","400-499% FPL",2024,0.24438357948722,0.0083877239244123,0.22836436023872,0.260860671815784
"telehealth","500%+ FPL",2020,0.343237456343082,0.00885836034214593,0.326062148963739,0.360840129441064
"telehealth","500%+ FPL",2021,0.40951388881936,0.00647642454333794,0.397079445382632,0.422370997067889
"telehealth","500%+ FPL",2022,0.339162442798149,0.00654998600693169,0.326276748322779,0.351866578928354
"telehealth","500%+ FPL",2023,0.315295457242852,0.00605500227493373,0.303311365403953,0.327447691518143
"telehealth","500%+ FPL",2024,0.29774702626315,0.00604224000706408,0.285982994852033,0.309729252057417
