"outcome","race_group","year","rate","stderr","lb","ub"
"crn_barrier","Hispanic",2022,0.110638190787559,0.0090183895334994,0.0939429006093871,0.129266620638324
"crn_barrier","Hispanic",2023,0.100574293066527,0.00649730910711963,0.0885187213008024,0.113803078887533
"crn_barrier","Hispanic",2024,0.102477957929087,0.00753737506356064,0.0884838831632573,0.117799503272571
"crn_barrier","NH White",2019,0.109062356211467,0.0031625928443906,0.103079519373083,0.115464163965323
"crn_barrier","NH White",2020,0.0931037456112379,0.00406888554119333,0.0853530619978472,0.101245044754505
"crn_barrier","NH White",2021,0.0813278538891203,0.00294596036358557,0.0757830457923672,0.0871800391881538
"crn_barrier","NH White",2022,0.0845172950465776,0.0030774586304056,0.078547154122843,0.0906754802562016
"crn_barrier","NH White",2023,0.087498737555758,0.00295628685539541,0.0817804895816117,0.0933433920748983
"crn_barrier","NH White",2024,0.100532395992234,0.00295781722157163,0.0947692617497669,0.106302088231889
"crn_barrier","NH Black",2019,0.130898860654489,0.00935098364202695,0.113272859285372,0.149924598672547
"crn_barrier","NH Black",2020,0.109126199995916,0.008966936475171,0.0925780888036149,0.127292260496982
"crn_barrier","NH Black",2021,0.0971787736723985,0.00784081859044265,0.0826392222821459,0.113322834758627
"crn_barrier","NH Black",2022,0.0908250105018585,0.00731091655284722,0.077068829382284,0.105936487927463
"crn_barrier","NH Black",2023,0.116518890394185,0.00867961808201785,0.100348788858336,0.134246271084405
"crn_barrier","NH Black",2024,0.10916536100486,0.00800287913970702,0.0943614207090571,0.125774233369461
"crn_barrier","NH Asian",2019,0.0760291403611908,0.0123481584225515,0.0545454362214801,0.103075785828234
"crn_barrier","NH Asian",2020,0.0789398569985227,0.016166439710488,0.0513205421877671,0.114592889896016
"crn_barrier","NH Asian",2021,0.0807203186763579,0.0121127458528357,0.0593615863581312,0.1067231031587
"crn_barrier","NH Asian",2022,0.0665983148535481,0.00957751171407853,0.0495696381913593,0.0869153772199707
"crn_barrier","NH Asian",2023,0.0806327569831016,0.0119012930905525,0.0597687385551899,0.106576346814446
"crn_barrier","NH Asian",2024,0.0742982753386775,0.0118624479115868,0.053769015725001,0.100336952713867
"crn_barrier","NH AIAN",2019,0.146806189805064,0.0272124414582663,0.0999002452360842,0.205964766782262
"crn_barrier","NH AIAN",2020,0.129924737469794,0.0290561575517081,0.0807646964741406,0.195462830330543
"crn_barrier","NH AIAN",2021,0.0926108940462645,0.018963055143428,0.0603486073878074,0.134075159897446
"crn_barrier","NH AIAN",2022,0.113481200546434,0.0270941152803213,0.0683197890318542,0.173699662865501
"crn_barrier","NH AIAN",2023,0.155893287773802,0.0274570607541084,0.107370302023779,0.214710514121887
"crn_barrier","NH AIAN",2024,0.105052472365836,0.021773985263231,0.0685754891045202,0.152798351303839
"crn_barrier","NH Other",2019,0.121920094152749,0.0255928044981531,0.0790824020380247,0.17773425549512
"crn_barrier","NH Other",2020,0.109700085013758,0.0375072927975988,0.0518899951694745,0.197359661456599
"crn_barrier","NH Other",2021,0.0903244913224531,0.01974831865319,0.0572998605722606,0.133644349152583
"crn_barrier","NH Other",2022,0.0970568427585489,0.0249812707442497,0.0556730189980624,0.15307003516901
"crn_barrier","NH Other",2023,0.08176909396942,0.0216107467094043,0.0470841201617164,0.131529000274622
"crn_barrier","NH Other",2024,0.146965024480449,0.0248615105679231,0.103554376011166,0.200488827781463
"noplace","Hispanic",2019,0.08101372021905,0.00495086206284039,0.0718301059577267,0.0910331317873976
"noplace","Hispanic",2020,0.0746781248655655,0.00621861578308929,0.0634521655664059,0.0876709042843135
"noplace","Hispanic",2021,0.0759757976406316,0.00474078246378941,0.0669660057758264,0.0857053516688896
"noplace","Hispanic",2022,0.0876217794340052,0.00523623599181426,0.0776813436542605,0.0982458513848578
"noplace","Hispanic",2023,0.0804281423807602,0.00487862782866712,0.0710904027809787,0.0902222556446291
